time,user,action,file,event
4141,jh_user_76,save,place_emily_pauline_johnson_vancouver_a_toast.txt,
4141,jh_user_53,save,paalhelge_haugen_36_from_norwegian_trans_julia_johanne_tolo_poem_2.txt,
4141,jh_user_38,save,robert_rybicki_locomotive_sirens_from_polish_trans_mark_tardi_poem_4.txt,
4141,jh_user_74,save,osip_mandelstam_8_from_russian_trans_margaree_little_poem_8.txt,
4141,jh_user_101,save,publishing_sphere_keywords_sebastien.txt,
4141,jh_user_22,save,piyush_daiya_11_from_hindi_trans_rahul_soni_poem_6.txt,
4141,jh_user_70,save,publishing_sphere_keywords_shanzhai.txt,
4141,jh_user_75,save,quyên_nguyễnhoàng_a_poetics_of_sleep_3_a_river_secretes_many_mouths_from_vietnamese_trans_quyên_nguyễnhoàng_poem_1.txt,
4141,jh_user_58,save,oriette_dangelo_in_case_of_fire_break_glass_from_spanish_trans_lupita_eydetucker_poem_6.txt,
4142,jh_user_99,save,place_diane_raptosh_america.txt,
4142,jh_user_68,save,pura_lópezcolomé_praying_mantis_from_spanish_trans_dan_bellm_poem_2.txt,
4142,jh_user_46,save,place_serban-foarta_trans-margento_place-de-la-concorde_paris-&-france-&-bucharest-&-romania.txt,
4142,jh_user_82,save,riyad_alsalih_alhussein_paper_from_arabic_trans_suneela_mubayi_and_rana_issa_poem_3.txt,
4142,jh_user_92,save,robert_rybicki_locomotive_sirens_from_polish_trans_mark_tardi_poem_4.txt,
4142,jh_user_9,save,paalhelge_haugen_67_from_norwegian_trans_julia_johanne_tolo_poem_7.txt,
4142,jh_user_62,save,shanzhai_coffee.txt,
4142,jh_user_7,save,samira_negrouche_v_from_french_trans_marilyn_hacker_poem_1.txt,
4142,jh_user_54,save,place_babylonians-trans-jared-pearce_high-priest-prayer.txt,
4142,jh_user_17,save,ricardo-domeneck_body.txt,
4142,jh_user_87,save,place_joanne_dominique_dwyer_down_by_the_river_carolina_america_ireland.txt,
4142,jh_user_64,save,ricardo-domeneck_body.txt,
4142,jh_user_11,save,raymond_queneau_the_archipelago_from_french_trans_patience_haggin_poem_3.txt,
4143,jh_user_45,save,place_anonymous-trans-luke-mcmullan_the-ruin_ashburnham-house-london-england.txt,
4143,jh_user_92,save,roland-reichen_little-flower-withering_part2.txt,
4143,jh_user_32,save,raymond_queneau_toward_an_ars_poetica_no_3_from_french_trans_patience_haggin_poem_1.txt,
4143,jh_user_57,save,sagawa_chika_afternoon_from_japanese_trans_sawako_nakayasu_poem_1.txt,
4143,jh_user_73,save,osdany_morales_what_was_your_dream_job_as_a_child_from_spanish_trans_harry_bauld_poem_2.txt,
4143,jh_user_80,save,place_serban-foarta_trans-margento_place-de-la-concorde_paris-&-france-&-bucharest-&-romania.txt,
4143,jh_user_93,save,publishing_sphere_keywords_suzanne.txt,
4143,jh_user_41,save,paalhelge_haugen_36_from_norwegian_trans_julia_johanne_tolo_poem_2.txt,
4143,jh_user_10,save,petr_bezruč_kyjov_from_czech_trans_jacob_a_bennett_poem_2.txt,
4143,jh_user_95,save,publishing_sphere_reader_erin_moure_reading_translation_multilingual_poetry.txt,
4144,jh_user_76,save,pablo_ingberg_waking_candle_from_spanish_trans_sarah_moses_poem_1.txt,
4144,jh_user_87,save,paalhelge_haugen_36_from_norwegian_trans_julia_johanne_tolo_poem_2.txt,
4144,jh_user_95,save,oriette_dangelo_in_case_of_fire_break_glass_from_spanish_trans_lupita_eydetucker_poem_6.txt,
4144,jh_user_17,save,olivia_elias_vi_from_french_trans_sarah_riggs_and_jérémy_robert_poem_3.txt,
4144,jh_user_61,save,ribka_sibhatu_the_dubrovka_theatre_from_italian_trans_andré_naffissahely_and_ribka_sibhatu_poem_1.txt,
4144,jh_user_92,save,rosmon_tuazon_vineyard_from_filipino_trans_ben_aguilar_poem_3.txt,
4144,jh_user_35,save,place_alexis-almeida_something-tells-you-to-look.txt,
4145,jh_user_59,save,place_big_dog_cannes_mark_toney.txt,
4145,jh_user_96,save,rosmon_tuazon_vineyard_from_filipino_trans_ben_aguilar_poem_3.txt,
4145,jh_user_17,save,riyad_alsalih_alhussein_even_wolves_from_arabic_trans_suneela_mubayi_and_rana_issa_poem_5.txt,
4145,jh_user_4,save,ozan_zakariya_keskinkılıç_like_wine_for_hafiz_from_german_trans_özgecan_kesici_poem_2.txt,
4145,jh_user_47,save,place_wingston-gonzales_trans-jose-garcia-escobar_psicobilly-unflight_munich-&-germany-&-vienna-&-austria-&-bucharest-&-romania-&-europe.txt,
4145,jh_user_65,save,paalhelge_haugen_77_from_norwegian_trans_julia_johanne_tolo_poem_10.txt,
4145,jh_user_27,save,osip_mandelstam_8_from_russian_trans_margaree_little_poem_8.txt,
4145,jh_user_73,save,nādim_i_will_not_sing_from_kashmiri_trans_sonam_kachru_poem_1.txt,
4145,jh_user_100,save,publishing_sphere_keywords_suzanne.txt,
4145,jh_user_22,save,pamela_proietti_tanka_n_36_from_italian_trans_donna_mancusiungaro_hart_and_stephen_eric_berry_poem_4.txt,
4146,jh_user_84,save,raymond_queneau_the_archipelago_from_french_trans_patience_haggin_poem_3.txt,
4146,jh_user_60,save,place_florin-dan-prodan_trans-margento_siberian-holler_bucharest-&-romania-&-siberia-&-russia.txt,
4146,jh_user_100,save,place_inrasara_trad-alec-schachner_unwritten-poems_mistral-&-ricefields-&-homeland-&-cham-&-vietnam.txt,
4146,jh_user_57,save,publishing_sphere_keywords_suzanne.txt,
4147,jh_user_9,save,salvador_espriu_xxxv_from_catalan_trans_sonia_alland_and_richard_jeffrey_newman_poem_1.txt,
4147,jh_user_45,save,pascale_petit_the_tempo_must_be_perfect_from_french_trans_annetta_riley_poem_6.txt,
4147,jh_user_29,save,rose_ausländer_unity_of_dust_from_german_trans_carlie_hoffman_poem_3.txt,
4147,jh_user_67,save,rose_ausländer_unity_of_dust_from_german_trans_carlie_hoffman_poem_3.txt,
4147,jh_user_79,save,place_big_dog_cannes_mark_toney.txt,
4147,jh_user_99,save,paulo_leminski_warning_to_the_castaway_from_portuguese_trans_elisa_wouk_almino_poem_3.txt,
4148,jh_user_96,save,robert_rybicki_applema_from_polish_trans_mark_tardi_poem_2.txt,
4148,jh_user_59,save,place_daniel-remein_review-of-david-hadbawnik-trans-of-aeneid_troy-&-crete-&-rome-&-underworld-&-old-english-&-cumae.txt,
4148,jh_user_42,save,qiu_jin_a_reply_verse_in_matching_rhyme_from_chinese_trans_yilin_wang_poem_4.txt,
4148,jh_user_68,save,nādim_where_we_dwell_from_kashmiri_trans_sonam_kachru_poem_2.txt,
4148,jh_user_79,save,propertius_iiii_from_latin_trans_henry_walters_poem_2.txt,
4148,jh_user_13,save,seo_jung_hak_paper_box_from_korean_trans_megan_sungyoon_poem_4.txt,
4148,jh_user_7,save,osdany_morales_what_was_your_dream_job_as_a_child_from_spanish_trans_harry_bauld_poem_2.txt,
4148,jh_user_8,save,rosa_chávez_my_wandering_heart_will_carry_you_on_her_back_so_you_can_sleep_from_spanish_trans_gabriela_ramirezchavez_poem_1.txt,
4148,jh_user_81,save,olga_bragina_27_june_2022_from_russian_trans_josephine_von_zitzewitz_poem_3.txt,
4148,jh_user_96,save,place_rachel_by_matthew_arnold_paris_provence_french_riviera.txt,
4149,jh_user_79,save,rosabetty_muñoz_waters_from_spanish_trans_elena_barcia_poem_1.txt,
4149,jh_user_100,save,publishing_sphere_danny_snelson_heath_tracing_actor_as_network.txt,
4149,jh_user_20,save,quyên_nguyễnhoàng_a_poetics_of_sleep_3_a_river_secretes_many_mouths_from_vietnamese_trans_quyên_nguyễnhoàng_poem_1.txt,
4149,jh_user_45,save,rosmon_tuazon_vineyard_from_filipino_trans_ben_aguilar_poem_3.txt,
4149,jh_user_60,save,publishing_sphere_keywords_sebastien.txt,
4149,jh_user_17,save,ribka_sibhatu_the_dubrovka_theatre_from_italian_trans_andré_naffissahely_and_ribka_sibhatu_poem_1.txt,
4149,jh_user_22,save,place_anne_carson_VI_clean_your_hooves_here_greece.txt,
4150,jh_user_49,save,rasool_yoonan_untitled_1_from_persian_trans_siavash_saadlou_poem_1.txt,
4150,jh_user_72,save,publishing_sphere_reader_erin_moure_reading_translation_multilingual_poetry.txt,
4150,jh_user_76,save,place_big_dog_cannes_mark_toney.txt,
4150,jh_user_1,save,piyush_daiya_1_from_hindi_trans_rahul_soni_poem_1.txt,
4150,jh_user_32,save,olga_bragina_26_april_2022_from_russian_trans_josephine_von_zitzewitz_poem_1.txt,
4151,jh_user_53,save,oriette_dangelo_in_case_of_fire_break_glass_from_spanish_trans_lupita_eydetucker_poem_6.txt,
4151,jh_user_65,save,qiu_jin_a_reply_verse_in_matching_rhyme_from_chinese_trans_yilin_wang_poem_4.txt,
4151,jh_user_82,save,ouyang_jianghe_conversation_from_chinese_trans_austin_woerner_poem_1.txt,
4151,jh_user_5,save,pascale_petit_in_a_wooden_folly_of_the_bavarian_margraves_from_french_trans_annetta_riley_poem_3.txt,
4151,jh_user_21,save,place_babylonians-trans-jared-pearce_high-priest-prayer.txt,
4151,jh_user_88,save,ozan_zakariya_keskinkılıç_like_wine_for_hafiz_from_german_trans_özgecan_kesici_poem_2.txt,
4151,jh_user_42,save,place_liliane_wouters_trans_margento_a_pascal_bill_brabant_flanders_belgium.txt,
4151,jh_user_48,save,raúl_gómez_jattin_the_adoring_god_from_spanish_trans_james_rumseymerlan_and_camila_vélez_valencia_poem_1.txt,
4151,jh_user_5,save,place_anne_carson_VI_clean_your_hooves_here_greece.txt,
4151,jh_user_7,save,rasool_yoonan_untitled_1_from_persian_trans_siavash_saadlou_poem_1.txt,
4152,jh_user_13,save,roland-reichen_little-flower-withering_part1.txt,
4152,jh_user_21,save,roland-reichen_little-flower-withering_part1.txt,
4152,jh_user_6,save,rosmon_tuazon_vineyard_from_filipino_trans_ben_aguilar_poem_3.txt,
4152,jh_user_99,save,paalhelge_haugen_67_from_norwegian_trans_julia_johanne_tolo_poem_7.txt,
4152,jh_user_61,save,ribka_sibhatu_african_grandmothers_from_italian_trans_andré_naffissahely_and_ribka_sibhatu_poem_2.txt,
4152,jh_user_31,save,riyad_alsalih_alhussein_paper_from_arabic_trans_suneela_mubayi_and_rana_issa_poem_3.txt,
4152,jh_user_39,save,raymond_queneau_the_archipelago_from_french_trans_patience_haggin_poem_3.txt,
4153,jh_user_22,save,osip_mandelstam_3_from_russian_trans_margaree_little_poem_3.txt,
4153,jh_user_3,save,place_liliane_wouters_trans_margento_a_pascal_bill_brabant_flanders_belgium.txt,
4153,jh_user_11,save,olga_bragina_19_july_2022_from_russian_trans_josephine_von_zitzewitz_poem_5.txt,
4153,jh_user_92,save,publishing_sphere_danny_snelson_heath_tracing_actor_as_network.txt,
4153,jh_user_51,save,paalhelge_haugen_77_from_norwegian_trans_julia_johanne_tolo_poem_10.txt,
4153,jh_user_41,save,olga_bragina_26_august_2022_from_russian_trans_josephine_von_zitzewitz_poem_6.txt,
4153,jh_user_44,save,olga_bragina_26_august_2022_from_russian_trans_josephine_von_zitzewitz_poem_6.txt,
4153,jh_user_13,save,publishing_sphere_keywords_shanzhai.txt,
4153,jh_user_44,save,osdany_morales_what_was_your_dream_job_as_a_child_from_spanish_trans_harry_bauld_poem_2.txt,
4154,jh_user_27,save,place_rachel_by_matthew_arnold_paris_provence_french_riviera.txt,
4154,jh_user_46,save,rufus-mufasa_truth-trick.txt,
4154,jh_user_83,save,place_anonymous-trans-luke-mcmullan_the-ruin_ashburnham-house-london-england.txt,
4154,jh_user_65,save,osip_mandelstam_january_20_1937_from_russian_trans_john_high_and_matvei_yankelevich_poem_3.txt,
4155,jh_user_49,save,publishing_sphere_serban_foarta_butterflycion.txt,
4155,jh_user_82,save,pascale_petit_the_tempo_must_be_perfect_from_french_trans_annetta_riley_poem_6.txt,
4156,jh_user_74,save,paulo_leminski_warning_to_the_castaway_from_portuguese_trans_elisa_wouk_almino_poem_3.txt,
4156,jh_user_70,save,pamela_proietti_vii_from_italian_trans_stephen_eric_berry_and_maría_rodríguez_santiago_poem_7.txt,
4157,jh_user_16,save,rosabetty_muñoz_waters_from_spanish_trans_elena_barcia_poem_1.txt,
4157,jh_user_36,save,osip_mandelstam_january_20_1937_from_russian_trans_john_high_and_matvei_yankelevich_poem_3.txt,
4157,jh_user_13,save,shanzhai_advantages.txt,
4157,jh_user_5,save,riyad_alsalih_alhussein_paper_from_arabic_trans_suneela_mubayi_and_rana_issa_poem_3.txt,
4157,jh_user_88,save,place_anonymous-trans-luke-mcmullan_the-ruin_ashburnham-house-london-england.txt,
4157,jh_user_32,save,rufus-mufasa_truth-trick.txt,
4158,jh_user_76,save,publishing_sphere_keywords_shanzhai.txt,
4158,jh_user_25,save,shanzhai_advantages.txt,
4158,jh_user_100,save,rublev.txt,
4158,jh_user_29,save,quyên_nguyễnhoàng_a_poetics_of_sleep_3_a_river_secretes_many_mouths_from_vietnamese_trans_quyên_nguyễnhoàng_poem_1.txt,
4158,jh_user_21,save,raúl_gómez_jattin_the_adoring_god_from_spanish_trans_james_rumseymerlan_and_camila_vélez_valencia_poem_1.txt,
4158,jh_user_65,save,publishing_sphere_performing_experimental_translation_group.txt,
4159,jh_user_16,save,olga_bragina_26_august_2022_from_russian_trans_josephine_von_zitzewitz_poem_6.txt,
4159,jh_user_7,save,publishing_sphere_keywords_sebastien.txt,
4159,jh_user_98,save,riyad_alsalih_alhussein_even_wolves_from_arabic_trans_suneela_mubayi_and_rana_issa_poem_5.txt,
4160,jh_user_26,save,publishing_sphere_keywords_shanzhai.txt,
4160,jh_user_60,save,ribka_sibhatu_african_grandmothers_from_italian_trans_andré_naffissahely_and_ribka_sibhatu_poem_2.txt,
4160,jh_user_96,save,ricardo-domeneck_body.txt,
4160,jh_user_46,save,olga_bragina_19_july_2022_from_russian_trans_josephine_von_zitzewitz_poem_5.txt,
4161,jh_user_65,save,publishing_sphere_keywords_gerard2.txt,
4161,jh_user_9,save,publishing_sphere_keywords_gerard2.txt,
4161,jh_user_40,save,publishing_sphere_performing_experimental_translation_group.txt,
4162,jh_user_53,save,olga_bragina_19_july_2022_from_russian_trans_josephine_von_zitzewitz_poem_5.txt,
4162,jh_user_44,save,oriette_dangelo_criminal_syndrome_from_spanish_trans_lupita_eydetucker_poem_5.txt,
4162,jh_user_64,save,place_rachel_by_matthew_arnold_paris_provence_french_riviera.txt,
4163,jh_user_76,save,oriette_dangelo_criminal_syndrome_from_spanish_trans_lupita_eydetucker_poem_5.txt,
4163,jh_user_34,save,quyên_nguyễnhoàng_a_poetics_of_sleep_3_a_river_secretes_many_mouths_from_vietnamese_trans_quyên_nguyễnhoàng_poem_1.txt,
4163,jh_user_56,save,salome.txt,
4163,jh_user_69,save,place_rachel_by_matthew_arnold_paris_provence_french_riviera.txt,
4163,jh_user_27,save,rasool_yoonan_untitled_1_from_persian_trans_siavash_saadlou_poem_1.txt,
4163,jh_user_81,save,oriette_dangelo_in_case_of_fire_break_glass_from_spanish_trans_lupita_eydetucker_poem_6.txt,
4165,jh_user_41,save,place_wingston-gonzales_trans-jose-garcia-escobar_psicobilly-unflight_munich-&-germany-&-vienna-&-austria-&-bucharest-&-romania-&-europe.txt,
4165,jh_user_94,save,olga_bragina_19_july_2022_from_russian_trans_josephine_von_zitzewitz_poem_5.txt,
4165,jh_user_99,save,place_wingston-gonzales_trans-jose-garcia-escobar_psicobilly-unflight_munich-&-germany-&-vienna-&-austria-&-bucharest-&-romania-&-europe.txt,
4165,jh_user_87,save,quyên_nguyễnhoàng_a_poetics_of_sleep_3_a_river_secretes_many_mouths_from_vietnamese_trans_quyên_nguyễnhoàng_poem_1.txt,
4165,jh_user_88,save,rufus-mufasa_truth-trick.txt,
4165,jh_user_77,save,place_wingston-gonzales_trans-jose-garcia-escobar_psicobilly-unflight_munich-&-germany-&-vienna-&-austria-&-bucharest-&-romania-&-europe.txt,
4165,jh_user_64,save,pamela_proietti_vii_from_italian_trans_stephen_eric_berry_and_maría_rodríguez_santiago_poem_7.txt,
4165,jh_user_43,save,osip_mandelstam_january_20_1937_from_russian_trans_john_high_and_matvei_yankelevich_poem_3.txt,
4166,jh_user_95,save,rasool_yoonan_untitled_1_from_persian_trans_siavash_saadlou_poem_1.txt,
4166,jh_user_96,save,rasool_yoonan_untitled_1_from_persian_trans_siavash_saadlou_poem_1.txt,
4166,jh_user_41,save,pamela_proietti_vii_from_italian_trans_stephen_eric_berry_and_maría_rodríguez_santiago_poem_7.txt,
4168,jh_user_9,save,pascale_petit_the_tempo_must_be_perfect_from_french_trans_annetta_riley_poem_6.txt,
4168,jh_user_84,save,pamela_proietti_vii_from_italian_trans_stephen_eric_berry_and_maría_rodríguez_santiago_poem_7.txt,
4169,jh_user_13,save,publishing_sphere_keywords_sebastien.txt,
4170,jh_user_56,save,oriette_dangelo_in_case_of_fire_break_glass_from_spanish_trans_lupita_eydetucker_poem_6.txt,
4170,jh_user_76,save,salome.txt,
4170,jh_user_9,save,salome.txt,
4171,jh_user_39,save,wolfgang_cordan_da_nun_der_regen_rinnt_from_german_trans_klein_voorhees_poem_3.txt,
4171,jh_user_31,save,pamela_proietti_vii_from_italian_trans_stephen_eric_berry_and_maría_rodríguez_santiago_poem_7.txt,
4172,jh_user_5,save,shrikant_verma_shravasti_from_hindi_trans_rahul_soni_poem_3.txt,
4172,jh_user_22,save,stesichorus_palinode_the_poet_apologizes_to_helen_from_ancient_trans_em_setzer_poem_3.txt,
4173,jh_user_42,save,riyad_alsalih_alhussein_even_wolves_from_arabic_trans_suneela_mubayi_and_rana_issa_poem_5.txt,
4173,jh_user_21,save,voyage_to_the_moon.txt,
4173,jh_user_87,save,shrikant_verma_shravasti_from_hindi_trans_rahul_soni_poem_3.txt,
4173,jh_user_48,save,wang_xiaoni_meeting_deaths_envoy_on_a_winter_afternoon_from_chinese_trans_eleanor_goodman_poem_1.txt,
4173,jh_user_14,save,wilson_bueno_trans_erin_moure_dyou_remember.txt,
4174,jh_user_14,save,paalhelge_haugen_77_from_norwegian_trans_julia_johanne_tolo_poem_10.txt,
4174,jh_user_81,save,shrikant_verma_shravasti_from_hindi_trans_rahul_soni_poem_3.txt,
4176,jh_user_66,save,stesichorus_palinode_the_poet_apologizes_to_helen_from_ancient_trans_em_setzer_poem_3.txt,
4177,jh_user_64,save,tahir_hamut_izgil_road_from_uyghur_trans_joshua_l_freeman_poem_1.txt,
4181,jh_user_29,save,stanislaw_borokowski_suicide_prevention_hotline_from_german_trans_chris_michalski_poem_1.txt,
4181,jh_user_88,save,sheila_cussons_exile_i_from_afrikaans_trans_andrew_van_der_vlies_poem_1.txt,
4181,jh_user_66,save,place_joni-mitchell_ameila_desert-&-sky-&-oceans-&-usa.txt,
4182,jh_user_23,save,shanzhai_extra_tough_nationalism.txt,
4182,jh_user_15,save,şükrü_erbaş_radiance_from_turkish_trans_derick_mattern_poem_2.txt,
4183,jh_user_6,save,wang_xiaoni_meeting_deaths_envoy_on_a_winter_afternoon_from_chinese_trans_eleanor_goodman_poem_1.txt,
4183,jh_user_40,save,sun_tzuping_ive_given_up_from_chinese_trans_nicholas_wong_poem_2.txt,
4184,jh_user_70,save,wolfgang_cordan_da_nun_der_regen_rinnt_from_german_trans_klein_voorhees_poem_3.txt,
4185,jh_user_16,save,xiao_kaiyu_the_grassy_slope_from_chinese_trans_christopher_lupke_poem_3.txt,4.0
4185,jh_user_1,save,wang_xiaoni_moonlight_no_2_from_chinese_trans_eleanor_goodman_poem_3.txt,
4185,jh_user_27,save,various_aztec_authors_v_another_plainstyle_mexica_song_from_náhuatl_trans_david_bowles_poem_1.txt,
4185,jh_user_47,save,tan_chee_lay_ii_campaigningnbsp_from_chinese_trans_teng_qian_xi_poem_2.txt,
4185,jh_user_22,save,ye_mimi_2_nights_9_secretsfor_turning_29_from_chinese_trans_steve_bradbury_poem_2.txt,
4185,jh_user_17,save,yi_won_between_a_rice_bowl_and_shadow_from_korean_trans_e_j_koh_and_marci_calabretta_canciobello_poem_1.txt,
4186,jh_user_6,save,stanislaw_borokowski_suicide_prevention_hotline_from_german_trans_chris_michalski_poem_1.txt,
4186,jh_user_96,save,yari_bernasconi_postcard_from_saintgillesdugard_from_italian_trans_v_penelope_pelizzon_poem_1.txt,
4186,jh_user_60,save,wang_xiaoni_moonlight_no_2_from_chinese_trans_eleanor_goodman_poem_3.txt,
4186,jh_user_53,save,uljana_wolf_little_brother_amp_little_sister_from_german_trans_greg_nissan_poem_5.txt,
4187,jh_user_56,save,ye_hui_the_uncanny_town_from_chinese_trans_dong_li_poem_4.txt,
4187,jh_user_17,save,zuzanna_ginczanka_fraud_from_polish_trans_alex_braslavsky_poem_3.txt,4.0
4187,jh_user_46,save,violeta_savu_the_other_i_from_unknown_poem_2.txt,
4187,jh_user_96,save,uljana_wolf_little_brother_amp_little_sister_from_german_trans_greg_nissan_poem_5.txt,
4187,jh_user_25,save,place_flavia-teoc_trans-margento_constantinople_byzantium-&-turkey.txt,
4187,jh_user_71,save,sharon_olds_the_knowing.txt,4.0
4187,jh_user_78,save,tasos_leivaditis_the_parish_priest_from_greek_trans_n_n_trakakis_poem_2.txt,
4187,jh_user_83,save,ulrike_draesner_i_ever_i_ever_from_german_trans_bernadette_geyer_poem_4.txt,4.0
4188,jh_user_62,save,taras_shevchenko_untitled_4_from_ukrainian_trans_daniel_moysaenko_poem_4.txt,
4188,jh_user_41,save,wang_xiaoni_moonlight_no_2_from_chinese_trans_eleanor_goodman_poem_3.txt,
4188,jh_user_96,save,thomas-antonic_work-in-excess_part1.txt,4.0
4188,jh_user_48,save,stesichorus_palinode_the_poet_apologizes_to_helen_from_ancient_trans_em_setzer_poem_3.txt,
4188,jh_user_72,save,w_h_auden_brussels_in_winter.txt,
4189,jh_user_89,save,şükrü_erbaş_radiance_from_turkish_trans_derick_mattern_poem_2.txt,
4189,jh_user_72,save,ted_hughes_harvest_moon.txt,4.0
4189,jh_user_101,save,signe_gjessing_391_from_danish_trans_denise_newman_poem_29.txt,
4189,jh_user_27,save,ḥusayn_mardān_the_nightmare_from_arabic_trans_suneela_mubayi_poem_2.txt,4.0
4189,jh_user_9,save,tomasz_różycki_the_garden_from_polish_trans_mira_rosenthal_poem_2.txt,
4189,jh_user_31,save,signe_gjessing_310nbspnbsp_from_danish_trans_denise_newman_poem_31.txt,4.0
4189,jh_user_74,save,signe_gjessing_310nbspnbsp_from_danish_trans_denise_newman_poem_31.txt,4.0
4189,jh_user_88,save,ye_mimi_i_didnt_know_you_didnt_know_i_didnt_know_for_sis_from_chinese_trans_steve_bradbury_poem_3.txt,4.0
4189,jh_user_32,save,taras_shevchenko_untitled_4_from_ukrainian_trans_daniel_moysaenko_poem_4.txt,
4190,jh_user_90,save,ulrike_draesner_i_ever_i_ever_from_german_trans_bernadette_geyer_poem_4.txt,4.0
4190,jh_user_18,save,zuzanna_ginczanka_process_from_polish_trans_alex_braslavsky_poem_1.txt,4.0
4190,jh_user_95,save,shanzhai_staring.txt,4.0
4191,jh_user_65,save,toast_coetzer_own_terms_from_afrikaans_trans_toast_coetzer_poem_1.txt,4.0
4191,jh_user_11,save,ye_mimi_i_didnt_know_you_didnt_know_i_didnt_know_for_sis_from_chinese_trans_steve_bradbury_poem_3.txt,4.0
4191,jh_user_61,save,shuntaro_tanikawa_1_nbspshade_tree_from_japanese_trans_martin_rock_poem_1.txt,4.0
4192,jh_user_78,save,ḥusayn_mardān_the_nightmare_from_arabic_trans_suneela_mubayi_poem_2.txt,4.0
4192,jh_user_79,save,uljana_wolf_displacement_of_the_mouth_from_german_trans_greg_nissan_poem_2.txt,
4192,jh_user_91,save,xiao_kaiyu_the_grassy_slope_from_chinese_trans_christopher_lupke_poem_3.txt,4.0
4192,jh_user_32,save,tomaž_šalamun_and_joshua_beckman_jai_vu_un_énorme_institut_de_sociologie_from_slovenian_trans_michael_thomas_taren_and_tomaž_šalamun_and_joshua_beckman_poem_2.txt,4.0
4192,jh_user_83,save,yury_milorava_untitled_2_from_russian_trans_anna_halberstadt_poem_2.txt,4.0
4192,jh_user_48,save,signe_gjessing_37111nbspnbsp_from_danish_trans_denise_newman_poem_24.txt,4.0
4192,jh_user_54,save,ted_hughes_harvest_moon.txt,4.0
4192,jh_user_65,save,violeta_savu_spectrum_from_unknown_poem_4.txt,4.0
4192,jh_user_64,save,w_h_auden_brussels_in_winter.txt,
4193,jh_user_9,save,stanislaw_borokowski_from_an_airplane_from_german_trans_chris_michalski_poem_2.txt,
4193,jh_user_20,save,signe_gjessing_310nbspnbsp_from_danish_trans_denise_newman_poem_31.txt,4.0
4193,jh_user_3,save,toast_coetzer_circulations_of_blood_from_afrikaans_trans_toast_coetzer_poem_2.txt,
4193,jh_user_8,save,zuzanna_ginczanka_process_from_polish_trans_alex_braslavsky_poem_1.txt,4.0
4193,jh_user_58,save,tasos_leivaditis_the_parish_priest_from_greek_trans_n_n_trakakis_poem_2.txt,
4193,jh_user_96,save,shrikant_verma_ujjaini_from_hindi_trans_rahul_soni_poem_2.txt,4.0
4193,jh_user_101,save,yu_xuanji_on_master_rens_founding_of_blessingsbestowed_temple_from_chinese_trans_leonard_ng_poem_2.txt,4.0
4193,jh_user_84,save,various_aztec_authors_v_another_plainstyle_mexica_song_from_náhuatl_trans_david_bowles_poem_1.txt,
4193,jh_user_20,save,ye_hui_the_uncanny_town_from_chinese_trans_dong_li_poem_4.txt,
4193,jh_user_60,save,tomasz_różycki_hair_by_hair_from_polish_trans_mira_rosenthal_poem_1.txt,
4193,jh_user_64,save,xiao_kaiyu_the_grassy_slope_from_chinese_trans_christopher_lupke_poem_3.txt,4.0
4193,jh_user_5,save,tristan_tzara_snatched_from_the_river_from_french_trans_heather_green_poem_1.txt,4.0
4194,jh_user_66,save,tedi_lópez_mills_i_from_spanish_trans_wendy_burk_poem_2.txt,
4194,jh_user_19,save,ya_shi_translation_and_a_daoist_song_from_chinese_trans_nick_admussen_poem_3.txt,4.0
4194,jh_user_75,save,yi_lu_that_bouquet_of_white_flowers_from_chinese_trans_fiona_szelorrain_poem_2.txt,4.0
4194,jh_user_54,save,ye_mimi_i_didnt_know_you_didnt_know_i_didnt_know_for_sis_from_chinese_trans_steve_bradbury_poem_3.txt,4.0
4194,jh_user_88,save,signe_gjessing_36nbsp_from_danish_trans_denise_newman_poem_19.txt,4.0
4194,jh_user_9,save,signe_gjessing_310nbspnbsp_from_danish_trans_denise_newman_poem_31.txt,4.0
4195,jh_user_93,save,signe_gjessing_37111nbspnbsp_from_danish_trans_denise_newman_poem_24.txt,4.0
4195,jh_user_59,save,the_eclipse_final_cut.txt,4.0
4195,jh_user_18,save,zeynep-koylu_requiem.txt,4.0
4195,jh_user_81,save,shuntaro_tanikawa_1_nbspshade_tree_from_japanese_trans_martin_rock_poem_1.txt,4.0
4195,jh_user_10,save,yang_zi_ink_from_chinese_trans_fiona_szelorrain_poem_2.txt,4.0
4195,jh_user_66,save,yi_won_cyborg_3_from_korean_trans_kevin_michael_smith_poem_2.txt,4.0
4195,jh_user_17,save,tomaž_šalamun_and_joshua_beckman_jai_vu_un_énorme_institut_de_sociologie_from_slovenian_trans_michael_thomas_taren_and_tomaž_šalamun_and_joshua_beckman_poem_2.txt,4.0
4196,jh_user_64,save,place_flavia-teoc_trans-margento_constantinople_byzantium-&-turkey.txt,
4196,jh_user_47,save,ulrike_draesner_journey_of_the_infant_as_a_flowering_ball_from_german_trans_bernadette_geyer_poem_1.txt,4.0
4196,jh_user_43,save,zeynep-koylu_requiem.txt,4.0
4196,jh_user_78,save,tedi_lópez_mills_j_from_spanish_trans_wendy_burk_poem_3.txt,4.0
4196,jh_user_6,save,vasyl_makhno_the_miner_from_ukrainian_trans_olena_jennings_poem_3.txt,4.0
4196,jh_user_9,save,ted_hughes_harvest_moon.txt,4.0
